pl_name,hostname,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_eqt,st_teff,discoverymethod,disc_year
HD 177830 c,HD 177830,110.9,0.5137,7.87,47.6725,538.95,4949.0,Radial Velocity,2010
Kepler-431 c,Kepler-431,8.703,0.0847,0.668,0.229,951.0,6004.0,Transit,2015
TIC 279401253 b,TIC 279401253,76.8,0.369,11.2089807,1951.46641898,486.37,5951.0,Transit,2023
Kepler-253 c,Kepler-253,10.281951,0.089,2.65,7.51,680.0,5208.0,Transit,2014
Kepler-899 b,Kepler-899,19.17891293,0.1392,2.68,7.65,640.0,5595.0,Transit,2016
TOI-3474 b,TOI-3474,3.8795105,0.0502,14.67255574,193.87532827,1451.0,6020.0,Transit,2025
K2-108 b,K2-108,4.733999,0.0581,5.33,59.4,1360.0,5599.0,Transit,2017
Kepler-914 b,Kepler-914,4.40966548,0.05454,1.38,2.48,1192.0,5877.0,Transit,2016
Kepler-440 b,Kepler-440,101.11141,0.242,1.86,4.12,229.0,4134.0,Transit,2015
Kepler-60 b,Kepler-60,7.1334,0.07255,1.71,4.19,1102.0,5905.0,Transit,2012
Kepler-48 e,Kepler-48,982.0,1.898274748,13.4,657.0,171.49,5194.0,Radial Velocity,2014
2MASS J19383260+4603591 b,2MASS J19383260+4603591,406.0,0.92,13.4,603.877,669.65,29564.0,Eclipse Timing Variations,2015
HD 126105 b,HD 126105,524.0,1.36,13.5,530.77343969,413.6,4875.0,Radial Velocity,2026
WASP-124 b,WASP-124,3.37265,0.0449,13.89916,190.698,1400.0,6050.0,Transit,2016
Kepler-1518 c,Kepler-1518,9.6310258,0.0905,2.9,8.75,1094.0,6432.0,Transit,2023
Kepler-382 b,Kepler-382,5.262155,0.055,1.32,2.3,1166.0,5600.0,Transit,2014
Kepler-1106 b,Kepler-1106,1.252752174,0.0239,1.65,3.36,2199.0,6104.0,Transit,2016
HAT-P-23 b,HAT-P-23,1.212884,0.0232,15.334,664.237,2056.0,5905.0,Transit,2010
Kepler-190 c,Kepler-190,3.763024,0.045,1.46,2.73,948.0,5106.0,Transit,2014
Kepler-216 c,Kepler-216,17.406669,0.136,3.04,9.48,814.0,6091.0,Transit,2014
GJ 86 b,GJ 86,15.76491,0.11,12.9,1404.8086,661.12,5182.0,Radial Velocity,1999
Kepler-267 d,Kepler-267,28.464515,0.154,2.27,5.77,301.0,4258.0,Transit,2014
Kepler-858 b,Kepler-858,76.13602028,0.33939,4.87,21.1,399.0,5653.0,Transit,2016
TOI-4638.01,TOI-4638,10.283918787,0.093013,2.933,8.92,779.83,5700.0,Transit,2024
K2-198 b,K2-198,17.0428683,,4.189,16.3,715.8,5212.9,Transit,2018
Kepler-296 c,Kepler-296,5.8416366,0.0521,2.0,4.66,606.0,3740.0,Transit,2014
Kepler-1801 b,Kepler-1801,10.44089985,0.0915,2.70926154,7.8,829.0,5738.0,Transit,2021
HD 118203 b,HD 118203,6.1349779,0.0713,12.778238,680.15279098,1361.0,5742.0,Radial Velocity,2005
Kepler-204 b,Kepler-204,14.400974,0.117,2.53,6.94,828.0,5812.0,Transit,2014
TOI-201 c,TOI-201,2890.0,4.37,10.4,4990.0,169.58,6423.0,Transit Timing Variations,2025
Kepler-122 d,Kepler-122,21.587475,0.155,2.2,5.48,747.0,6050.0,Transit,2014
Kepler-139 b,Kepler-139,15.771044,0.127,2.94,7.0,752.0,5594.0,Transit,2014
TOI-2364 b,TOI-2364,4.0197517,0.04871,8.60849718,71.51139158,1091.0,5306.0,Transit,2023
Kepler-1302 b,Kepler-1302,8.83922659,0.0795,1.43,2.63,778.0,5236.0,Transit,2016
Kepler-977 b,Kepler-977,26.85328322,0.162,2.62,7.37,544.0,5315.0,Transit,2016
K2-340 b,K2-340,29.740451,,3.36,11.2,606.0,5532.0,Transit,2021
TOI-238 c,TOI-238,8.465651,0.0749,2.18,6.7,696.0,5059.0,Radial Velocity,2024
Kepler-1858 b,Kepler-1858,88.07160187,0.3575,2.42168247,6.44,330.0,4939.0,Transit,2021
Kepler-55 e,Kepler-55,4.617534,0.048,1.55,3.02,728.0,4503.0,Transit,2014
Kepler-1074 b,Kepler-1074,5.94566534,0.0536,1.25,2.1,568.0,4002.0,Transit,2016
Kepler-1278 b,Kepler-1278,3.23941344,0.04417,1.01,1.01,1213.0,6074.0,Transit,2016
Kepler-1582 b,Kepler-1582,4.83817712,0.0316,1.49,2.83,354.0,3208.0,Transit,2016
WASP-90 b,WASP-90,3.916243,0.0562,18.27067,200.2329,1840.0,6430.0,Transit,2016
TrES-5 b,TrES-5,1.48224686,0.02459,13.383546,568.9157,1480.0,5171.0,Transit,2011
Kepler-1987 e,Kepler-1987,8.74292005,0.0765,1.92,4.35,643.0,4769.0,Transit,2023
Kepler-2000 c,Kepler-2000,20.6180348,0.1228,1.57,3.09,359.0,3757.0,Transit,2023
TrES-1 b,TrES-1,3.03007,0.03925,12.66617,266.9772,1140.0,5230.0,Transit,2004
Kepler-111 b,Kepler-111,3.341815,0.046,1.58,3.12,1356.0,5952.0,Transit,2014
TOI-813 b,TOI-813,83.8911,0.423,6.71,36.4,610.0,5907.0,Transit,2020
HIP 54373 b,HIP 54373,7.76,0.063,2.87,8.62,580.66,4021.0,Radial Velocity,2019
Kepler-1028 b,Kepler-1028,2.51462432,0.0354,1.33,2.33,1217.0,5522.0,Transit,2016
HD 72490 b,HD 72490,858.0,1.88,13.5,561.92344,386.45,4934.0,Radial Velocity,2018
GJ 433 c,GJ 433,5094.105,4.819,6.27,32.422,53.76,3461.0,Radial Velocity,2014
HD 80653 b,HD 80653,0.719573,0.01661,1.613,5.72,2463.0,5959.0,Transit,2020
Kepler-1049 b,Kepler-1049,3.273460736,0.0349,0.95,0.809,625.0,3864.0,Transit,2016
K2-127 b,K2-127,3.588163,0.0411,8.37,52.9,809.0,4575.0,Transit,2017
WTS-1 b,WTS-1,3.352057,0.047,16.7,1274.44,1500.0,6250.0,Transit,2012
Kepler-1351 b,Kepler-1351,0.916140768,0.0156,0.65,0.208,1212.0,4439.0,Transit,2016
Kepler-593 b,Kepler-593,21.21708973,0.1508,2.87,8.6,706.0,5967.0,Transit,2016
Kepler-90 i,KOI-351,14.44912,0.1201380843,1.32,2.3,709.0,6015.0,Transit,2017
Kepler-307 c,Kepler-307,13.0729,0.10896,2.2,3.64,739.0,5367.0,Transit,2013
Kepler-1155 b,Kepler-1155,33.469743,0.2006,2.03,4.78,609.0,5842.0,Transit,2016
Kepler-436 c,Kepler-436,16.79713874,0.11452,2.33,6.04,503.0,4685.0,Transit,2016
Kepler-721 b,Kepler-721,5.392025388,0.0583,2.64,7.46,850.0,5075.0,Transit,2016
Kepler-135 c,Kepler-135,11.448708,0.103,1.16,1.65,975.0,6090.0,Transit,2014
HAT-P-15 b,HAT-P-15,10.8635,0.0965,11.88154,616.5902,904.0,5568.0,Transit,2010
HD 96700 c,HD 96700,19.88,0.141,1.69,3.5,808.42,5845.0,Radial Velocity,2021
Kepler-250 b,Kepler-250,4.148141,0.048,1.13,1.51,938.0,5160.0,Transit,2014
K2-138 g,K2-138,41.96797,0.23109,3.013,4.32,445.0,5356.3,Transit,2021
CoRoT-4 b,CoRoT-4,9.20205,0.09,13.34,228.83,1074.0,6190.0,Transit,2008
Kepler-2001 b,Kepler-2001,1.090011003,0.0197,1.04,1.12,1402.0,5081.0,Transit,2023
Kepler-1817 b,Kepler-1817,44.29919815,0.2348,2.27349126,5.79,463.0,5316.0,Transit,2021
K2-19 b,K2-19,7.9193,0.07487,7.0,30.8,857.0,5322.0,Transit,2015
HD 102329 b,HD 102329,778.09998,1.81,12.6,2593.4928,532.95,4745.0,Radial Velocity,2011
HD 20794 d,HD 20794,89.68,0.3625,2.04,4.8,388.0,5368.0,Radial Velocity,2011
Kepler-395 c,Kepler-395,34.989262,0.177,1.32,2.3,341.0,4262.0,Transit,2014
Kepler-1609 b,Kepler-1609,114.34219,0.4679,2.22,5.56,429.0,6132.0,Transit,2016
Kepler-281 b,Kepler-281,14.646008,0.117,2.82,324.0,694.0,5723.0,Transit,2014
Kepler-1634 b,Kepler-1634,374.876239,1.0525,3.19,10.3,282.0,5474.0,Transit,2016
TOI-2427 b,TOI-2427,1.3060011,0.0202,1.8,3.89,1117.0,4072.0,Transit,2022
Kepler-1701 b,Kepler-1701,169.134,0.5738,2.22186207,5.57,273.0,5146.0,Transit,2020
HAT-P-67 b,HAT-P-67,4.8101069,0.06505,23.9872187,143.02278315,1903.0,6640.0,Transit,2017
TOI-1288 b,TOI-1288,2.6998279,0.0374,4.96846551,44.1,1203.44,5388.0,Transit,2022
Kepler-1335 b,Kepler-1335,6.26406846,0.0615,1.45,2.7,809.0,4903.0,Transit,2016
Kepler-266 c,Kepler-266,107.723601,0.457,3.89,14.4,421.0,5885.0,Transit,2014
K2-413 c,K2-413,5.3301,0.0426,1.2327,2.05,804.55,4116.0,Transit,2022
HD 38801 b,HD 38801,685.25,1.623,12.5,3082.31534,287.8,5338.0,Radial Velocity,2009
Kepler-129 d,Kepler-129,2646.0,4.0,12.6,2637.9757781,178.86,5770.0,Radial Velocity,2021
TOI-1630.01,TOI-1630,12.055734733,0.101151,2.417,6.42,584.0,5504.0,Transit,2024
TOI-7009 b,TOI-7009,2.3206612,0.0287,3.71,13.3,872.0,4080.0,Transit,2026
Kepler-32 e,Kepler-32,2.896,0.033,1.5,4.08181,652.0,3900.0,Transit,2012
TOI-6716 b,TOI-6716,4.7185898,0.0319,0.982,0.911,369.0,3110.0,Transit,2026
Kepler-1882 b,Kepler-1882,13.78730011,0.11636,1.48674404,2.81,894.0,5691.0,Transit,2021
Kepler-387 c,Kepler-387,11.837549,0.098,0.89,0.64,826.0,5774.0,Transit,2014
Kepler-680 b,Kepler-680,3.689926291,0.0469,2.42,6.44,1147.0,5890.0,Transit,2016
Kepler-175 b,Kepler-175,11.903515,0.105,2.56,7.08,827.0,6064.0,Transit,2014
Kepler-375 c,Kepler-375,19.986326,0.141,2.65,7.51,720.0,5826.0,Transit,2014
Kepler-1044 b,Kepler-1044,6.77408868,0.0741,2.67,7.61,1058.0,5985.0,Transit,2016
Kepler-1312 c,Kepler-1312,1.116119981,0.02103,1.02732734,1.07,1659.0,5721.0,Transit,2021
K2-264 c,K2-264,19.660302,0.11283,2.668,7.6,331.0,3660.0,Transit,2018
Kepler-53 b,Kepler-53,18.6489525,0.1361,2.89,111.0,701.0,5858.0,Transit,2012
HD 134606 c,HD 134606,58.883,0.3007,3.37,11.31,527.65,5576.0,Radial Velocity,2024
HD 10180 e,HD 10180,49.748,0.2699,5.39,25.1,577.77,5911.0,Radial Velocity,2010
Kepler-1027 b,Kepler-1027,1.907805199,0.02911,0.89,0.64,1268.0,5436.0,Transit,2016
Kepler-338 e,Kepler-338,9.341,0.08979,1.56,8.5,1143.0,5999.0,Transit Timing Variations,2014
Kepler-1714 b,Kepler-1714,10.27530003,0.10549,3.26437302,10.7,1211.0,6150.0,Transit,2021
Kepler-1241 b,Kepler-1241,18.5525701,0.1336,2.63,7.41,612.0,5261.0,Transit,2016
TOI-1898 b,TOI-1898,45.52234,0.269,9.39553231,129.0,674.54,6241.0,Transit,2024
BD+15 2940 b,BD+15 2940,137.48,0.539,13.7,352.78,1207.75,4796.0,Radial Velocity,2013
Kepler-11 d,Kepler-11,22.6845,0.155,3.12,7.3,653.0,5663.0,Transit,2010
51 Peg b,51 Peg,4.2307966,0.052,14.1,193.87532827,1328.93,5761.0,Radial Velocity,1995
TIC 52059926 b,TIC 52059926,175.532,0.553,10.71,5380.0,229.6,4505.0,Transit,2026
HIP 107772 b,HIP 107772,55.199,0.243,3.64,12.9,280.92,4006.0,Radial Velocity,2020
Kepler-48 d,Kepler-48,42.8961,0.23302,2.04,7.93,448.0,5194.0,Transit,2014
TOI-907.01,TOI-907,4.5849129,0.055225481,9.6158851,67.0,1846.6,6272.0,Transit,2024
Kepler-1921 b,Kepler-1921,20.03479958,0.15865,2.89459458,8.72,967.0,6120.0,Transit,2021
Kepler-1210 b,Kepler-1210,8.07124073,0.0753,1.7,3.53,856.0,5568.0,Transit,2016
Kepler-410 A b,Kepler-410 A,17.833648,0.1226,2.838,8.44,866.0,6273.0,Transit,2013
Kepler-841 b,Kepler-841,124.4198398,0.479,5.23,23.8,416.0,5324.0,Transit,2016
K2-137 b,K2-137,0.179719,0.0058,0.64,158.915,1471.0,3697.0,Transit,2017
Kepler-1416 b,Kepler-1416,1.49514952,0.0257,0.88,0.615,1870.0,6019.0,Transit,2016
Kepler-100 d,Kepler-100,35.3331,0.21747,1.61,3.0,670.0,5825.0,Transit,2014
WASP-162 b,WASP-162,9.62468,0.0871,11.209,1652.716,910.0,5300.0,Transit,2018
KOBE-1 b,KOBE-1,8.5399,0.07006,2.91,8.8,594.4,4135.0,Radial Velocity,2025
Kepler-1766 b,Kepler-1766,105.0149994,0.4161,2.27904508,5.81,406.0,5868.0,Transit,2021
UCAC3 113-933 b,UCAC3 113-933,,6100.0,12.1,6674.396547,1.79,3864.0,Imaging,2024
HD 206893 b,HD 206893,11100.0,10.75,14.01122587,6197.6539365,1429.2,6500.0,Imaging,2021
HD 207897 b,HD 207897,16.20166,0.117,2.34302132,14.8,581.75,5106.0,Transit,2021
TOI-4153 b,TOI-4153,4.6174141,0.06311,16.11851425,365.50266805,1669.0,6860.0,Transit,2024
TOI-6707 b,TOI-6707,3.83479363758,,5.72673066,27.8,1509.43,6289.49,Transit,2026
TOI-262 b,TOI-262,11.14529,0.163,2.07,4.94,584.0,5310.0,Transit,2023
Kepler-1072 b,Kepler-1072,1.569066502,0.02742,1.58,3.12,1849.0,6199.0,Transit,2016
HIP 107773 b,HIP 107773,144.3,0.72,13.4,629.3034,957.11,4945.0,Radial Velocity,2015
Kepler-1925 b,Kepler-1925,46.71640015,0.2588,3.00177922,9.28,531.0,5856.0,Transit,2021
ups And d,ups And,1276.46,2.51329,12.5,3257.74117175,233.9,6156.77,Radial Velocity,1999
TOI-4791 b,TOI-4791,4.28088,0.0555,12.44196858,734.18362017,1472.0,6058.0,Transit,2023
Kepler-1751 b,Kepler-1751,7.017310143,0.0712,1.82417378,3.98,984.0,6052.0,Transit,2021
HATS-56 b,HATS-56,4.324799,0.06043,18.920792,191.33366,1902.0,6536.0,Transit,2019
Kepler-1769 b,Kepler-1769,89.1934967,0.40598,4.465,18.2,483.0,6071.0,Transit,2021
GJ 338 B b,GJ 338 B,24.422,0.142,3.25,10.6,391.0,4014.0,Radial Velocity,2020
TOI-4582 b,TOI-4582,31.034,,10.53644186,168.44905571,614.66,5190.0,Transit,2023
HATS-25 b,HATS-25,4.2986432,0.05163,14.12334,194.82979,1277.0,5715.0,Transit,2016
Kepler-351 d,Kepler-351,142.544247,0.5177,2.72,7.85,318.0,5225.0,Transit,2016
Kepler-311 d,Kepler-311,232.040326,0.7326,2.05,4.86,327.0,5903.0,Transit,2023
Kepler-309 b,Kepler-309,5.923653,0.059,1.56,3.05,531.0,4713.0,Transit,2014
Kepler-176 d,Kepler-176,25.751974,0.163,2.51,1.72,501.0,5232.0,Transit,2014
HD 20868 b,HD 20868,380.85001,0.95,13.7,397.2875,207.11,4802.0,Radial Velocity,2008
Kepler-277 c,Kepler-277,33.006,0.21781,3.36,64.2,778.0,5946.0,Transit,2013
Kepler-150 f,Kepler-150,637.2093,1.24,3.64,12.9,227.77,5528.0,Transit,2017
Kepler-279 d,Kepler-279,54.414,0.2901,3.1,37.5,574.0,6689.45,Transit,2013
HAT-P-42 b,HAT-P-42,4.641878,0.0575,14.348,331.801,1428.0,5743.0,Transit,2012
Kepler-262 b,Kepler-262,13.060855,0.108,1.36,2.42,734.0,5841.0,Transit,2014
TOI-2211.01,TOI-2211,3.092686757,0.04011,1.561,3.06,1056.92,5253.0,Transit,2024
TOI-5777 b,TOI-5777,6.91716177373,,3.09551273,9.78,602.0,4408.03,Transit,2026
Kepler-173 b,Kepler-173,4.263742,0.048,1.29,2.21,1179.0,6031.0,Transit,2014
Kepler-335 b,Kepler-335,6.562331,0.075,3.39,11.4,1290.0,5877.0,Transit,2014
TOI-5605 b,TOI-5605,5.91340454843,,2.52611303,6.92,669.0,4583.79,Transit,2026
TOI-1221 b,TOI-1221,91.68278,0.387,2.91,1112.3994245,440.0,5592.0,Transit,2023
Kepler-881 b,Kepler-881,4.44448017,0.0552,1.78,3.82,1217.0,5961.0,Transit,2016
Kepler-324 c,Kepler-324,51.805612,0.26,3.15,6.2,410.0,5194.0,Transit,2014
Kepler-1226 b,Kepler-1226,17.2923453,0.13945,1.45,2.7,809.0,5923.0,Transit,2016
Kepler-1048 b,Kepler-1048,6.92101021,0.059,1.61,3.22,619.0,4651.0,Transit,2016
HD 69830 c,HD 69830,31.56,0.186,3.46,11.8,567.04,5385.0,Radial Velocity,2006
HATS-38 b,HATS-38,4.375021,0.05036,6.882326,23.51942,1294.0,5732.0,Transit,2020
HD 154857 b,HD 154857,408.60001,1.29,13.3,778.6835,359.86,5589.0,Radial Velocity,2004
Kepler-1530 c,Kepler-1530,5.3227406,0.05744,1.65,3.36,1167.0,5477.0,Transit,2016
Kepler-1047 c,Kepler-1047,3.18897601,0.04413,0.99,0.937,1309.0,5754.0,Transit,2016
Kepler-1274 b,Kepler-1274,6.98152703,0.08161,1.42,2.6,1384.0,6179.0,Transit,2016
K2-31 b,K2-31,1.25785,0.022,11.88154,563.83042,1688.0,5280.0,Transit,2016
GJ 1265 b,GJ 1265,3.6511,0.026,2.63,7.4,424.04,3236.0,Radial Velocity,2018
G 9-40 b,G 9-40,5.7459982,0.0418,1.9,4.0,440.6,3395.0,Transit,2019
EPIC 205950854 c,K2-168,8.050722,,1.31,2.27,960.6,5502.7,Transit,2019
HD 147873 c,HD 147873,491.54,1.36,13.3,731.009,373.68,5972.0,Radial Velocity,2016
Kepler-290 b,Kepler-290,14.589347,0.11,2.25,5.69,594.0,5147.0,Transit,2014
Kepler-857 b,Kepler-857,85.35129427,0.3751,6.8,37.2,390.0,5773.0,Transit,2016
Kepler-872 b,Kepler-872,2.578855068,0.0362,1.99,4.62,1230.0,5902.0,Transit,2016
Kepler-1430 b,Kepler-1430,2.46050993,0.0304,1.18,1.76,969.0,4796.0,Transit,2016
Kepler-1311 b,Kepler-1311,11.1726994,0.10082,1.24,2.07,1019.0,5748.0,Transit,2016
Kepler-126 d,Kepler-126,100.283134,0.448,2.5,54.59018723,475.0,6239.0,Transit,2014
Kepler-445 c,Kepler-445,4.871229,0.0301,2.51,6.85,341.0,3157.0,Transit,2015
GJ 3293 e,GJ 3293,13.2543,0.08208,1.63,3.28,370.79,3466.0,Radial Velocity,2017
HD 147018 c,HD 147018,1008.0,1.922,12.7,2080.0,183.28,5441.0,Radial Velocity,2009
Kepler-1350 b,Kepler-1350,4.4968604,0.0413,2.52,6.9,535.0,3827.0,Transit,2016
Kepler-1174 b,Kepler-1174,6.89225223,0.0732,1.59,3.15,1156.0,5936.0,Transit,2016
HD 85426 c,TOI-1774,35.73,,3.19,10.3,640.0,5746.0,Radial Velocity,2026
Kepler-675 b,Kepler-675,2.33743801,0.0325,2.44,6.53,1070.0,4945.0,Transit,2016
Kepler-1061 b,Kepler-1061,2.757982666,0.0388,1.98,4.58,1332.0,6067.0,Transit,2016
Kepler-865 c,Kepler-865,6.20920207,0.061,0.89,0.64,914.0,5440.0,Transit,2023
nu Oph c,nu Oph,3180.6,5.829,12.0,7838.32346,341.48,4887.0,Radial Velocity,2012
TOI-1751 b,TOI-1751,37.46852,0.215,2.9507845,19.5,651.64,5970.0,Transit,2024
Kepler-851 b,Kepler-851,8.50699658,0.0802,1.68,3.46,900.0,5455.0,Transit,2016
Kepler-605 b,Kepler-605,3.383538066,0.04244,1.44,2.67,1133.0,5462.0,Transit,2016
Kepler-234 b,Kepler-234,2.711506,0.04,3.7,13.2,1420.0,6224.0,Transit,2014
Kepler-360 b,Kepler-360,3.289672,0.044,1.65,3.36,1116.0,6053.0,Transit,2014
K2-419 A b,K2-419 A,20.35847252,0.1208,10.55,196.0,377.0,3711.0,Transit,2024
Kepler-172 e,Kepler-172,35.118736,0.211,2.76,8.05,550.0,5526.0,Transit,2014
Kepler-275 d,Kepler-275,35.676062,0.224,3.33,11.1,671.0,6165.0,Transit,2014
K2-146 c,K2-146,4.00498,0.0327,2.19,7.49,518.53,3385.0,Transit,2019
Kepler-1144 b,Kepler-1144,17.14647302,0.1291,1.99,4.62,811.0,5753.0,Transit,2016
Kepler-1088 b,Kepler-1088,23.12748644,0.16163,1.42,2.6,667.0,5975.0,Transit,2016
GJ 163 d,GJ 163,603.95116,1.0304,5.92,29.4,106.43,3500.0,Radial Velocity,2013
WASP-168 b,WASP-168,4.153658,0.0519,16.8135,133.4886,1340.0,6000.0,Transit,2018
DH Tau b,DH Tau,,330.0,30.2643,3496.0,2200.0,4371.0,Imaging,2004
HD 4313 b,HD 4313,356.21,1.157,13.4,612.45841,502.39,4943.0,Radial Velocity,2009
HD 93083 b,HD 93083,144.72,0.508,14.3,143.34061156,311.57,5033.8,Radial Velocity,2005
K2-181 b,K2-181,6.8941,0.0706,2.69,7.7,949.0,5528.0,Transit,2018
Kepler-1787 b,Kepler-1787,39.31370163,0.227,2.31898181,5.99,540.0,6060.0,Transit,2021
Kepler-1939 b,Kepler-1939,2.790659904,0.0334,1.16480773,1.68,816.0,4353.0,Transit,2021
Kepler-157 b,Kepler-157,1.732342,0.028,1.32,2.3,1546.0,5774.0,Transit,2014
WASP-130 b,WASP-130,11.55098,0.1012,9.97601,390.9309,833.0,5625.0,Transit,2016
Kepler-1469 b,Kepler-1469,21.8635301,0.1466,2.8,8.25,551.0,5507.0,Transit,2016
Kepler-1183 b,Kepler-1183,28.5057189,0.1793,2.82,8.35,555.0,5765.0,Transit,2016
Kepler-1900 b,Kepler-1900,2.986229897,0.042,1.62314676,3.27,1356.0,6173.0,Transit,2021
WASP-114 b,WASP-114,1.5487743,0.02851,15.008851,562.24127,2043.0,5940.0,Transit,2016
Kepler-1777 b,Kepler-1777,12.18420029,0.10301,2.13189678,5.19,819.0,5771.0,Transit,2021
Kepler-976 b,Kepler-976,105.9564148,0.4217,3.96,14.9,324.0,5232.0,Transit,2016
Kepler-1776 b,Kepler-1776,35.01190186,0.2093,2.61157023,7.33,603.0,5872.0,Transit,2021
WASP-123 b,WASP-123,2.97764359,0.04263,15.13212395,285.72917,1500.0,5740.0,Transit,2016
G 192-15 b,G 192-15,2.27476,0.01723,1.02,1.03,453.6,2999.0,Radial Velocity,2025
Kepler-848 b,Kepler-848,6.91134416,0.07586,1.7,3.53,1086.0,5695.0,Transit,2016
Kepler-388 c,Kepler-388,13.297004,0.093,0.86,0.566,515.0,4498.0,Transit,2014
WASP-141 b,WASP-141,3.310651,0.0469,13.56289,854.9627,1540.0,5900.0,Transit,2016
Kepler-33 b,Kepler-33,5.66793,0.0677,1.74,3.68,1336.0,5904.0,Transit,2011
Kepler-1602 b,Kepler-1602,11.17931605,0.09744,1.34,2.36,1159.0,6296.0,Transit,2016
Kepler-644 b,Kepler-644,3.173917103,0.04641,3.15,10.1,1655.0,6747.0,Transit,2016
WASP-101 b,WASP-101,3.58572,0.05057,16.02887,162.0933,1560.0,6380.0,Transit,2014
K2-24 c,K2-24,42.3391,0.247,7.5,15.4,542.0,5625.0,Transit,2016
Kepler-1260 b,Kepler-1260,19.1187753,0.1444,1.77,3.78,823.0,5961.0,Transit,2016
Kepler-598 c,Kepler-598,86.4945,0.36672,3.02420941,9.4,367.0,5245.0,Transit,2020
Kepler-169 c,Kepler-169,6.195469,0.062,1.21,1.92,776.0,4997.0,Transit,2014
Kepler-403 d,Kepler-403,13.61159129,0.12178,1.42,2.6,958.0,6209.0,Transit,2016
Kepler-725 c,Kepler-725,207.541,0.6744,3.08,9.7,268.0,5395.0,Transit Timing Variations,2025
Kepler-82 d,Kepler-82,2.382961,0.034,1.77,885.098,1253.0,5428.0,Transit,2014
Kepler-883 b,Kepler-883,12.98495573,0.10288,1.78,3.82,818.0,6116.0,Transit,2016
HD 108863 b,HD 108863,437.7,1.32,13.3,767.24162,490.51,4878.0,Radial Velocity,2011
Kepler-1747 b,Kepler-1747,6.230319977,0.066,4.26508,16.8,875.0,5477.0,Transit,2021
Kepler-411 d,Kepler-411,58.02035,0.279,3.319,15.2,410.0,4974.0,Transit,2018
HD 87816 c,HD 87816,7596.0,10.14,12.4,3877.5065654,226.65,4989.0,Radial Velocity,2025
Kepler-226 d,Kepler-226,8.109044,0.076,1.22,1.98,800.0,5571.0,Transit,2014
Qatar-6 b,Qatar-6,3.506195,0.0423,11.903958,212.31044,1006.0,5052.0,Transit,2017
Kepler-1392 b,Kepler-1392,15.1410397,0.1189,1.96,4.5,714.0,5479.0,Transit,2016
TOI-3362 b,TOI-3362,18.09547,0.153,12.80065596,1598.3590588,688.0,6532.0,Transit,2021
WASP-32 b,WASP-32,2.71866,0.0394,10.76064,835.8929,1388.0,6140.0,Transit,2010
K2-370 b,K2-370,2.1408093,0.0321,2.67,11.1,1267.0,5662.0,Transit,2022
Kepler-1001 c,Kepler-1001,9.18186,0.08296,1.57799279,3.11,804.0,5376.0,Transit,2020
EPIC 211945201 b,EPIC 211945201,19.49221,0.1493,5.76,11.0,817.0,6069.0,Transit,2018
HD 86081 b,HD 86081,2.1378431,0.0346,13.6,470.3884,1860.31,5939.0,Radial Velocity,2006
Kepler-1498 b,Kepler-1498,48.051405,0.2528,1.33,2.33,564.0,5256.0,Transit,2016
Kepler-945 b,Kepler-945,31.0033814,0.2037,2.63,7.41,616.0,5718.0,Transit,2016
K2-90 b,K2-90,13.733314,0.096,2.6,7.27,502.0,4484.0,Transit,2016
Kepler-1764 b,Kepler-1764,70.46829987,0.3512,4.55527871,18.8,511.0,6461.0,Transit,2021
Kepler-958 b,Kepler-958,9.7678805,0.08631,2.06,4.9,749.0,5421.0,Transit,2016
Kepler-215 c,Kepler-215,14.667108,0.113,1.77,3.78,675.0,5739.0,Transit,2014
Kepler-326 d,Kepler-326,6.766888,0.066,1.21,6.9,781.0,5105.0,Transit,2014
Kepler-1745 b,Kepler-1745,3.016190052,0.0408,1.92872921,4.38,1449.0,5611.0,Transit,2021
Kepler-806 b,Kepler-806,8.09219642,0.07684,1.14,1.55,1089.0,5770.0,Transit,2016
HD 23079 b,HD 23079,735.74,1.6,13.2,845.42356262,237.47,5994.0,Radial Velocity,2001
Kepler-219 d,Kepler-219,47.903645,0.272,2.81,19.1,598.0,5786.0,Transit,2014
Kepler-1137 b,Kepler-1137,23.9210791,0.1871,2.2,5.48,1020.0,6807.0,Transit,2016
Kepler-53 c,Kepler-53,38.5583038,0.22091,3.17,36.0,550.0,5858.0,Transit,2012
KOI-7368 b,KOI-7368,6.8430344,0.0678,2.22,5.56,805.0,5241.0,Transit,2022
TOI-1842 b,TOI-1842,9.5739181,0.1,12.3485023,89.4,1199.55,6039.0,Transit,2021
TOI-7510 b,TOI-7510,11.530869,0.1019,7.31,18.1,878.0,5720.0,Transit,2025
Kepler-967 c,Kepler-967,198.7112502,0.6253,3.65,12.9,258.0,5178.0,Transit,2016
TOI-1199 b,TOI-1199,3.671463,0.04988,10.5140239,75.96098927,1486.0,5710.0,Transit,2024
Kepler-271 c,Kepler-271,7.41086267,0.06993,0.95,0.809,850.0,5555.0,Transit,2014
HD 175541 b,HD 175541,298.43,0.975,14.1,190.06234,501.11,5013.0,Radial Velocity,2007
Kepler-1831 b,Kepler-1831,5.78387022,0.0655,1.97019818,4.54,1051.0,6063.0,Transit,2021
HIP 35173 b,HIP 35173,41.516,0.217,3.61,12.7,444.34,4881.0,Radial Velocity,2019
K2-63 c,K2-63,25.4556,0.189,3.9,14.5,958.85,6771.0,Transit,2016
